#########################
# B -> J/psi K Mag Down
#########################
### baseline
PrChecker.BestDown   INFO                UT+T_strange>5GeV :   12211 from    24751 [ 49.3 %]      9 clones [ 0.1 %], purity: 97.61 %, hitEff: 95.41 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   17104 from    25354 [ 67.5 %]      9 clones [ 0.1 %], purity: 97.58 %, hitEff: 94.79 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :   11521 from    15503 [ 74.3 %]      8 clones [ 0.1 %], purity: 97.61 %, hitEff: 95.43 %
PrChecker.BestDown   INFO                       UT+T_fromB :    8088 from    48864 [ 16.6 %]      6 clones [ 0.1 %], purity: 97.71 %, hitEff: 94.99 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :    5815 from    37525 [ 15.5 %]      4 clones [ 0.1 %], purity: 97.73 %, hitEff: 95.78 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :    6996 from    10648 [ 65.7 %]      5 clones [ 0.1 %], purity: 97.77 %, hitEff: 95.25 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :    5177 from     6880 [ 75.2 %]      4 clones [ 0.1 %], purity: 97.79 %, hitEff: 95.95 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    6378 from    11682 [ 54.6 %]      3 clones [ 0.0 %], purity: 97.73 %, hitEff: 95.47 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    4954 from     8407 [ 58.9 %]      3 clones [ 0.1 %], purity: 97.74 %, hitEff: 96.01 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    6085 from     8068 [ 75.4 %]      3 clones [ 0.0 %], purity: 97.74 %, hitEff: 95.52 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    4795 from     6027 [ 79.6 %]      3 clones [ 0.1 %], purity: 97.76 %, hitEff: 96.03 %

## 0.05
PrChecker.Downs...   INFO **** Downstream                     506345 tracks including        156762 ghosts [31.0 %], Event average  24.9 % ****
PrChecker.Downs...   INFO                             UT+T :  309778 from   414986 [ 74.6 %]    551 clones [ 0.2 %], purity: 97.51 %, hitEff: 98.86 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  204990 from   252660 [ 81.1 %]    491 clones [ 0.2 %], purity: 97.56 %, hitEff: 98.96 %
PrChecker.Downs...   INFO                     UT+T_strange :   31872 from    43664 [ 73.0 %]     33 clones [ 0.1 %], purity: 97.51 %, hitEff: 98.76 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   19562 from    24738 [ 79.1 %]     30 clones [ 0.2 %], purity: 97.54 %, hitEff: 98.88 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   17910 from    25343 [ 70.7 %]     12 clones [ 0.1 %], purity: 97.49 %, hitEff: 98.68 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :   12000 from    15493 [ 77.5 %]     11 clones [ 0.1 %], purity: 97.54 %, hitEff: 98.84 %
PrChecker.Downs...   INFO                       UT+T_fromB :   39376 from    48857 [ 80.6 %]     63 clones [ 0.2 %], purity: 97.77 %, hitEff: 99.11 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :   31741 from    37521 [ 84.6 %]     57 clones [ 0.2 %], purity: 97.82 %, hitEff: 99.20 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :    7280 from    10646 [ 68.4 %]      7 clones [ 0.1 %], purity: 97.70 %, hitEff: 98.77 %
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :    5361 from     6880 [ 77.9 %]      5 clones [ 0.1 %], purity: 97.76 %, hitEff: 98.99 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    9217 from    11681 [ 78.9 %]      9 clones [ 0.1 %], purity: 97.71 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    6976 from     8407 [ 83.0 %]      8 clones [ 0.1 %], purity: 97.74 %, hitEff: 99.03 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    6278 from     8068 [ 77.8 %]      4 clones [ 0.1 %], purity: 97.69 %, hitEff: 98.90 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    4936 from     6027 [ 81.9 %]      4 clones [ 0.1 %], purity: 97.73 %, hitEff: 99.01 %

PrChecker.BestDown   INFO **** BestDown                       110034 tracks including         44819 ghosts [40.7 %], Event average  35.4 % ****
PrChecker.BestDown   INFO                             UT+T :   46346 from   415167 [ 11.2 %]     45 clones [ 0.1 %], purity: 97.46 %, hitEff: 93.84 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   24902 from   252785 [  9.9 %]     37 clones [ 0.1 %], purity: 97.53 %, hitEff: 95.00 %
PrChecker.BestDown   INFO                     UT+T_strange :   18768 from    43679 [ 43.0 %]     10 clones [ 0.1 %], purity: 97.58 %, hitEff: 94.71 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :   12190 from    24751 [ 49.3 %]      9 clones [ 0.1 %], purity: 97.60 %, hitEff: 95.41 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   17072 from    25354 [ 67.3 %]      9 clones [ 0.1 %], purity: 97.58 %, hitEff: 94.79 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :   11500 from    15503 [ 74.2 %]      8 clones [ 0.1 %], purity: 97.61 %, hitEff: 95.44 %
PrChecker.BestDown   INFO                       UT+T_fromB :    8073 from    48864 [ 16.5 %]      6 clones [ 0.1 %], purity: 97.71 %, hitEff: 95.00 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :    5802 from    37525 [ 15.5 %]      4 clones [ 0.1 %], purity: 97.73 %, hitEff: 95.79 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :    6985 from    10648 [ 65.6 %]      5 clones [ 0.1 %], purity: 97.77 %, hitEff: 95.25 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :    5167 from     6880 [ 75.1 %]      4 clones [ 0.1 %], purity: 97.79 %, hitEff: 95.95 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    6369 from    11682 [ 54.5 %]      3 clones [ 0.0 %], purity: 97.73 %, hitEff: 95.47 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    4946 from     8407 [ 58.8 %]      3 clones [ 0.1 %], purity: 97.74 %, hitEff: 96.00 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    6076 from     8068 [ 75.3 %]      3 clones [ 0.0 %], purity: 97.74 %, hitEff: 95.52 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    4787 from     6027 [ 79.4 %]      3 clones [ 0.1 %], purity: 97.76 %, hitEff: 96.03 %

## 0.07
PrChecker.Downs...   INFO **** Downstream                     500193 tracks including        151441 ghosts [30.3 %], Event average  24.4 % ****
PrChecker.Downs...   INFO                             UT+T :  309197 from   414986 [ 74.5 %]    544 clones [ 0.2 %], purity: 97.51 %, hitEff: 98.86 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  204694 from   252660 [ 81.0 %]    487 clones [ 0.2 %], purity: 97.56 %, hitEff: 98.96 %
PrChecker.Downs...   INFO                     UT+T_strange :   31802 from    43664 [ 72.8 %]     33 clones [ 0.1 %], purity: 97.51 %, hitEff: 98.76 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   19526 from    24738 [ 78.9 %]     30 clones [ 0.2 %], purity: 97.54 %, hitEff: 98.88 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   17876 from    25343 [ 70.5 %]     12 clones [ 0.1 %], purity: 97.49 %, hitEff: 98.68 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :   11979 from    15493 [ 77.3 %]     11 clones [ 0.1 %], purity: 97.54 %, hitEff: 98.84 %
PrChecker.Downs...   INFO                       UT+T_fromB :   39329 from    48857 [ 80.5 %]     63 clones [ 0.2 %], purity: 97.77 %, hitEff: 99.11 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :   31706 from    37521 [ 84.5 %]     57 clones [ 0.2 %], purity: 97.82 %, hitEff: 99.20 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :    7272 from    10646 [ 68.3 %]      7 clones [ 0.1 %], purity: 97.71 %, hitEff: 98.77 %
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :    5354 from     6880 [ 77.8 %]      5 clones [ 0.1 %], purity: 97.76 %, hitEff: 98.99 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    9211 from    11681 [ 78.9 %]      9 clones [ 0.1 %], purity: 97.71 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    6971 from     8407 [ 82.9 %]      8 clones [ 0.1 %], purity: 97.74 %, hitEff: 99.03 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    6272 from     8068 [ 77.7 %]      4 clones [ 0.1 %], purity: 97.70 %, hitEff: 98.90 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    4931 from     6027 [ 81.8 %]      4 clones [ 0.1 %], purity: 97.73 %, hitEff: 99.02 %

PrChecker.BestDown   INFO **** BestDown                       108423 tracks including         43447 ghosts [40.1 %], Event average  34.8 % ****
PrChecker.BestDown   INFO                             UT+T :   46218 from   415167 [ 11.1 %]     43 clones [ 0.1 %], purity: 97.46 %, hitEff: 93.85 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   24856 from   252785 [  9.8 %]     36 clones [ 0.1 %], purity: 97.53 %, hitEff: 95.01 %
PrChecker.BestDown   INFO                     UT+T_strange :   18732 from    43679 [ 42.9 %]     10 clones [ 0.1 %], purity: 97.58 %, hitEff: 94.72 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :   12168 from    24751 [ 49.2 %]      9 clones [ 0.1 %], purity: 97.60 %, hitEff: 95.43 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   17044 from    25354 [ 67.2 %]      9 clones [ 0.1 %], purity: 97.58 %, hitEff: 94.81 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :   11482 from    15503 [ 74.1 %]      8 clones [ 0.1 %], purity: 97.61 %, hitEff: 95.46 %
PrChecker.BestDown   INFO                       UT+T_fromB :    8063 from    48864 [ 16.5 %]      6 clones [ 0.1 %], purity: 97.71 %, hitEff: 95.01 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :    5795 from    37525 [ 15.4 %]      4 clones [ 0.1 %], purity: 97.74 %, hitEff: 95.80 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :    6977 from    10648 [ 65.5 %]      5 clones [ 0.1 %], purity: 97.77 %, hitEff: 95.26 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :    5160 from     6880 [ 75.0 %]      4 clones [ 0.1 %], purity: 97.79 %, hitEff: 95.96 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    6363 from    11682 [ 54.5 %]      3 clones [ 0.0 %], purity: 97.73 %, hitEff: 95.48 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    4941 from     8407 [ 58.8 %]      3 clones [ 0.1 %], purity: 97.74 %, hitEff: 96.01 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    6070 from     8068 [ 75.2 %]      3 clones [ 0.0 %], purity: 97.75 %, hitEff: 95.53 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    4782 from     6027 [ 79.3 %]      3 clones [ 0.1 %], purity: 97.76 %, hitEff: 96.04 %

## 0.1
PrChecker.Downs...   INFO **** Downstream                     492415 tracks including        144934 ghosts [29.4 %], Event average  23.6 % ****
PrChecker.Downs...   INFO                             UT+T :  308281 from   414986 [ 74.3 %]    534 clones [ 0.2 %], purity: 97.51 %, hitEff: 98.86 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  204434 from   252660 [ 80.9 %]    480 clones [ 0.2 %], purity: 97.56 %, hitEff: 98.96 %
PrChecker.Downs...   INFO                     UT+T_strange :   31672 from    43664 [ 72.5 %]     33 clones [ 0.1 %], purity: 97.52 %, hitEff: 98.76 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   19487 from    24738 [ 78.8 %]     30 clones [ 0.2 %], purity: 97.54 %, hitEff: 98.88 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   17806 from    25343 [ 70.3 %]     12 clones [ 0.1 %], purity: 97.49 %, hitEff: 98.68 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :   11950 from    15493 [ 77.1 %]     11 clones [ 0.1 %], purity: 97.54 %, hitEff: 98.84 %
PrChecker.Downs...   INFO                       UT+T_fromB :   39251 from    48857 [ 80.3 %]     62 clones [ 0.2 %], purity: 97.78 %, hitEff: 99.11 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :   31666 from    37521 [ 84.4 %]     56 clones [ 0.2 %], purity: 97.83 %, hitEff: 99.20 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :    7255 from    10646 [ 68.1 %]      7 clones [ 0.1 %], purity: 97.71 %, hitEff: 98.78 %
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :    5346 from     6880 [ 77.7 %]      5 clones [ 0.1 %], purity: 97.76 %, hitEff: 99.00 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    9191 from    11681 [ 78.7 %]      9 clones [ 0.1 %], purity: 97.71 %, hitEff: 98.98 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    6963 from     8407 [ 82.8 %]      8 clones [ 0.1 %], purity: 97.74 %, hitEff: 99.03 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    6256 from     8068 [ 77.5 %]      4 clones [ 0.1 %], purity: 97.70 %, hitEff: 98.91 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    4923 from     6027 [ 81.7 %]      4 clones [ 0.1 %], purity: 97.73 %, hitEff: 99.02 %

PrChecker.BestDown   INFO **** BestDown                       106347 tracks including         41737 ghosts [39.2 %], Event average  33.9 % ****
PrChecker.BestDown   INFO                             UT+T :   46015 from   415167 [ 11.1 %]     43 clones [ 0.1 %], purity: 97.46 %, hitEff: 93.88 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   24799 from   252785 [  9.8 %]     36 clones [ 0.1 %], purity: 97.53 %, hitEff: 95.02 %
PrChecker.BestDown   INFO                     UT+T_strange :   18662 from    43679 [ 42.7 %]     10 clones [ 0.1 %], purity: 97.58 %, hitEff: 94.75 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :   12140 from    24751 [ 49.0 %]      9 clones [ 0.1 %], purity: 97.60 %, hitEff: 95.44 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   16980 from    25354 [ 67.0 %]      9 clones [ 0.1 %], purity: 97.58 %, hitEff: 94.83 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :   11455 from    15503 [ 73.9 %]      8 clones [ 0.1 %], purity: 97.61 %, hitEff: 95.47 %
PrChecker.BestDown   INFO                       UT+T_fromB :    8045 from    48864 [ 16.5 %]      6 clones [ 0.1 %], purity: 97.71 %, hitEff: 95.02 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :    5786 from    37525 [ 15.4 %]      4 clones [ 0.1 %], purity: 97.74 %, hitEff: 95.81 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :    6963 from    10648 [ 65.4 %]      5 clones [ 0.1 %], purity: 97.77 %, hitEff: 95.27 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :    5153 from     6880 [ 74.9 %]      4 clones [ 0.1 %], purity: 97.79 %, hitEff: 95.97 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    6348 from    11682 [ 54.3 %]      3 clones [ 0.0 %], purity: 97.73 %, hitEff: 95.49 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    4934 from     8407 [ 58.7 %]      3 clones [ 0.1 %], purity: 97.75 %, hitEff: 96.02 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    6056 from     8068 [ 75.1 %]      3 clones [ 0.0 %], purity: 97.75 %, hitEff: 95.54 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    4775 from     6027 [ 79.2 %]      3 clones [ 0.1 %], purity: 97.77 %, hitEff: 96.05 %

## 0.15
PrChecker.Downs...   INFO **** Downstream                     480562 tracks including        135547 ghosts [28.2 %], Event average  22.7 % ****
PrChecker.Downs...   INFO                             UT+T :  306451 from   414986 [ 73.8 %]    518 clones [ 0.2 %], purity: 97.53 %, hitEff: 98.86 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  203465 from   252660 [ 80.5 %]    470 clones [ 0.2 %], purity: 97.57 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                     UT+T_strange :   31465 from    43664 [ 72.1 %]     31 clones [ 0.1 %], purity: 97.53 %, hitEff: 98.76 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   19390 from    24738 [ 78.4 %]     29 clones [ 0.1 %], purity: 97.55 %, hitEff: 98.88 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   17696 from    25343 [ 69.8 %]     11 clones [ 0.1 %], purity: 97.50 %, hitEff: 98.69 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :   11888 from    15493 [ 76.7 %]     10 clones [ 0.1 %], purity: 97.55 %, hitEff: 98.85 %
PrChecker.Downs...   INFO                       UT+T_fromB :   39093 from    48857 [ 80.0 %]     61 clones [ 0.2 %], purity: 97.79 %, hitEff: 99.11 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :   31552 from    37521 [ 84.1 %]     56 clones [ 0.2 %], purity: 97.84 %, hitEff: 99.20 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :    7213 from    10646 [ 67.8 %]      7 clones [ 0.1 %], purity: 97.72 %, hitEff: 98.78 %
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :    5316 from     6880 [ 77.3 %]      5 clones [ 0.1 %], purity: 97.78 %, hitEff: 99.00 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    9152 from    11681 [ 78.3 %]      8 clones [ 0.1 %], purity: 97.72 %, hitEff: 98.98 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    6932 from     8407 [ 82.5 %]      8 clones [ 0.1 %], purity: 97.75 %, hitEff: 99.03 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    6228 from     8068 [ 77.2 %]      4 clones [ 0.1 %], purity: 97.70 %, hitEff: 98.91 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    4900 from     6027 [ 81.3 %]      4 clones [ 0.1 %], purity: 97.74 %, hitEff: 99.03 %

PrChecker.BestDown   INFO **** BestDown                       103766 tracks including         39750 ghosts [38.3 %], Event average  33.0 % ****
PrChecker.BestDown   INFO                             UT+T :   45678 from   415167 [ 11.0 %]     43 clones [ 0.1 %], purity: 97.48 %, hitEff: 93.93 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   24672 from   252785 [  9.8 %]     36 clones [ 0.1 %], purity: 97.54 %, hitEff: 95.05 %
PrChecker.BestDown   INFO                     UT+T_strange :   18539 from    43679 [ 42.4 %]     10 clones [ 0.1 %], purity: 97.59 %, hitEff: 94.80 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :   12078 from    24751 [ 48.8 %]      9 clones [ 0.1 %], purity: 97.61 %, hitEff: 95.47 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   16876 from    25354 [ 66.6 %]      9 clones [ 0.1 %], purity: 97.59 %, hitEff: 94.88 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :   11397 from    15503 [ 73.5 %]      8 clones [ 0.1 %], purity: 97.61 %, hitEff: 95.50 %
PrChecker.BestDown   INFO                       UT+T_fromB :    8000 from    48864 [ 16.4 %]      6 clones [ 0.1 %], purity: 97.72 %, hitEff: 95.06 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :    5754 from    37525 [ 15.3 %]      4 clones [ 0.1 %], purity: 97.75 %, hitEff: 95.85 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :    6922 from    10648 [ 65.0 %]      5 clones [ 0.1 %], purity: 97.78 %, hitEff: 95.31 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :    5123 from     6880 [ 74.5 %]      4 clones [ 0.1 %], purity: 97.81 %, hitEff: 96.01 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    6319 from    11682 [ 54.1 %]      3 clones [ 0.0 %], purity: 97.74 %, hitEff: 95.51 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    4911 from     8407 [ 58.4 %]      3 clones [ 0.1 %], purity: 97.76 %, hitEff: 96.04 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    6028 from     8068 [ 74.7 %]      3 clones [ 0.0 %], purity: 97.75 %, hitEff: 95.56 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    4752 from     6027 [ 78.8 %]      3 clones [ 0.1 %], purity: 97.78 %, hitEff: 96.08 %

#########################
# D*-> D0pi Mag Down
#########################
### baseline
PrChecker.Downs...   INFO **** Downstream                     503220 tracks including        164606 ghosts [32.7 %], Event average  26.4 % ****
PrChecker.Downs...   INFO                             UT+T :  299773 from   402945 [ 74.4 %]    617 clones [ 0.2 %], purity: 97.54 %, hitEff: 98.84 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  192867 from   238010 [ 81.0 %]    531 clones [ 0.3 %], purity: 97.58 %, hitEff: 98.93 %
PrChecker.Downs...   INFO                     UT+T_strange :   30251 from    41884 [ 72.2 %]     55 clones [ 0.2 %], purity: 97.51 %, hitEff: 98.77 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   16997 from    21656 [ 78.5 %]     47 clones [ 0.3 %], purity: 97.45 %, hitEff: 98.83 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   15631 from    22758 [ 68.7 %]     31 clones [ 0.2 %], purity: 97.47 %, hitEff: 98.65 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :    9545 from    12577 [ 75.9 %]     28 clones [ 0.3 %], purity: 97.49 %, hitEff: 98.77 %
PrChecker.Downs...   INFO                       UT+T_fromB :    2998 from     3918 [ 76.5 %]     10 clones [ 0.3 %], purity: 97.61 %, hitEff: 99.01 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :    2054 from     2482 [ 82.8 %]      8 clones [ 0.4 %], purity: 97.63 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :     376 from      673 [ 55.9 %]      1 clones [ 0.3 %], purity: 97.55 %, hitEff: 98.34 %
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :     214 from      309 [ 69.3 %]      0 clones [ 0.0 %], purity: 97.62 %, hitEff: 98.03 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    7748 from    10214 [ 75.9 %]     14 clones [ 0.2 %], purity: 97.72 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    4496 from     5553 [ 81.0 %]     12 clones [ 0.3 %], purity: 97.62 %, hitEff: 99.03 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    4159 from     5689 [ 73.1 %]      9 clones [ 0.2 %], purity: 97.70 %, hitEff: 98.85 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    2687 from     3390 [ 79.3 %]      8 clones [ 0.3 %], purity: 97.67 %, hitEff: 98.98 %

PrChecker.BestDown   INFO **** BestDown                       108214 tracks including         45664 ghosts [42.2 %], Event average  36.7 % ****
PrChecker.BestDown   INFO                             UT+T :   44245 from   402945 [ 11.0 %]     50 clones [ 0.1 %], purity: 97.50 %, hitEff: 93.66 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   22150 from   238010 [  9.3 %]     38 clones [ 0.2 %], purity: 97.57 %, hitEff: 94.80 %
PrChecker.BestDown   INFO                     UT+T_strange :   16503 from    41884 [ 39.4 %]     26 clones [ 0.2 %], purity: 97.56 %, hitEff: 94.34 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :    9623 from    21656 [ 44.4 %]     22 clones [ 0.2 %], purity: 97.55 %, hitEff: 95.11 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   14679 from    22758 [ 64.5 %]     25 clones [ 0.2 %], purity: 97.58 %, hitEff: 94.43 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :    8948 from    12577 [ 71.1 %]     22 clones [ 0.2 %], purity: 97.58 %, hitEff: 95.12 %
PrChecker.BestDown   INFO                       UT+T_fromB :     485 from     3918 [ 12.4 %]      1 clones [ 0.2 %], purity: 97.46 %, hitEff: 93.74 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :     253 from     2482 [ 10.2 %]      0 clones [ 0.0 %], purity: 97.68 %, hitEff: 95.20 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :     344 from      673 [ 51.1 %]      1 clones [ 0.3 %], purity: 97.57 %, hitEff: 94.36 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :     192 from      309 [ 62.1 %]      0 clones [ 0.0 %], purity: 97.69 %, hitEff: 95.77 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    4367 from    10214 [ 42.8 %]      8 clones [ 0.2 %], purity: 97.78 %, hitEff: 94.74 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    2705 from     5553 [ 48.7 %]      7 clones [ 0.3 %], purity: 97.72 %, hitEff: 95.49 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    3937 from     5689 [ 69.2 %]      8 clones [ 0.2 %], purity: 97.81 %, hitEff: 94.85 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    2543 from     3390 [ 75.0 %]      7 clones [ 0.3 %], purity: 97.77 %, hitEff: 95.47 %

## 0.05
PrChecker.Downs...   INFO **** Downstream                     494142 tracks including        156475 ghosts [31.7 %], Event average  25.5 % ****
PrChecker.Downs...   INFO                             UT+T :  299161 from   402945 [ 74.2 %]    605 clones [ 0.2 %], purity: 97.54 %, hitEff: 98.84 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  192440 from   238010 [ 80.9 %]    522 clones [ 0.3 %], purity: 97.58 %, hitEff: 98.93 %
PrChecker.Downs...   INFO                     UT+T_strange :   30190 from    41884 [ 72.1 %]     55 clones [ 0.2 %], purity: 97.51 %, hitEff: 98.77 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   16968 from    21656 [ 78.4 %]     47 clones [ 0.3 %], purity: 97.45 %, hitEff: 98.83 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   15597 from    22758 [ 68.5 %]     31 clones [ 0.2 %], purity: 97.47 %, hitEff: 98.65 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :    9527 from    12577 [ 75.7 %]     28 clones [ 0.3 %], purity: 97.49 %, hitEff: 98.76 %
PrChecker.Downs...   INFO                       UT+T_fromB :    2990 from     3918 [ 76.3 %]     10 clones [ 0.3 %], purity: 97.61 %, hitEff: 99.00 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :    2048 from     2482 [ 82.5 %]      8 clones [ 0.4 %], purity: 97.62 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :     375 from      673 [ 55.7 %]      1 clones [ 0.3 %], purity: 97.54 %, hitEff: 98.34 %
